env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
C:\Users\95101\anaconda3\envs\RWARE_Project\lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
eval iter=0500 return=-0.141 length=500.0
iter=0505 steps=258560 sps=380.1 return=-1.424 len=500.0 events=0.00 pi_loss=-0.0045 v_loss=0.0005 ent=0.479 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0510 steps=261120 sps=380.3 return=-1.573 len=500.0 events=0.00 pi_loss=-0.0029 v_loss=0.0014 ent=0.613 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0515 steps=263680 sps=380.4 return=-1.605 len=500.0 events=0.00 pi_loss=-0.0042 v_loss=0.0011 ent=0.592 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0520 steps=266240 sps=380.6 return=-1.476 len=500.0 events=0.00 pi_loss=-0.0040 v_loss=0.0008 ent=0.576 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0525 steps=268800 sps=380.7 return=-1.546 len=500.0 events=0.00 pi_loss=-0.0025 v_loss=0.0008 ent=0.524 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0530 steps=271360 sps=380.8 return=-1.389 len=500.0 events=0.00 pi_loss=-0.0060 v_loss=0.0051 ent=0.436 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0535 steps=273920 sps=380.8 return=-1.499 len=500.0 events=0.00 pi_loss=-0.0069 v_loss=0.0011 ent=0.537 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0540 steps=276480 sps=380.8 return=-1.427 len=500.0 events=0.00 pi_loss=-0.0027 v_loss=0.0010 ent=0.421 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0545 steps=279040 sps=381.1 return=-1.338 len=500.0 events=0.00 pi_loss=-0.0007 v_loss=0.0018 ent=0.525 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0550 steps=281600 sps=381.3 return=-1.624 len=500.0 events=0.00 pi_loss=-0.0023 v_loss=0.0012 ent=0.548 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0550 return=-0.291 length=500.0
iter=0555 steps=284160 sps=380.7 return=-3.007 len=500.0 events=0.00 pi_loss=-0.0097 v_loss=0.0034 ent=0.657 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0560 steps=286720 sps=380.8 return=-1.423 len=500.0 events=0.00 pi_loss=-0.0007 v_loss=0.0006 ent=0.661 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0565 steps=289280 sps=380.9 return=-1.421 len=500.0 events=0.00 pi_loss=-0.0036 v_loss=0.0006 ent=0.553 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0570 steps=291840 sps=381.0 return=-1.423 len=500.0 events=0.00 pi_loss=-0.0055 v_loss=0.0019 ent=0.500 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0575 steps=294400 sps=381.0 return=-1.546 len=500.0 events=0.00 pi_loss=-0.0017 v_loss=0.0008 ent=0.626 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0580 steps=296960 sps=381.2 return=-1.485 len=500.0 events=0.00 pi_loss=-0.0025 v_loss=0.0009 ent=0.727 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0585 steps=299520 sps=381.3 return=-1.459 len=500.0 events=0.00 pi_loss=-0.0053 v_loss=0.0006 ent=0.550 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
